id	text	timestamp	location
27	Mejor persona de la historia https://t.co/csAqhf61c5	2018-03-19 23:22:58	None
28	@pikehuey3 @adamclanton @SInow @RohanNadkarni @HoustonRockets @trailblazers @ChadinRipCity You not look at the pic?	2018-03-19 23:23:23	None
29	Não fosse a temporada absurda de James Harden, o MVP era do 23 de Cleveland. Falei. #NBANaESPN #NBABrasil @NBABrasil https://t.co/gK7vY8CXSI	2018-03-19 23:23:54	None
30	We have a WINNER of @ThompsonScribe’s book Golden! DM your address and name and I’ll get it out to you. Houston sol… https://t.co/1Tjc26koXT	2018-03-19 23:24:21	None
31	The NBA has gone corrupt it's putting all of the other teams that aren't usually in the mix for the playoffs on the… https://t.co/wp3NpXMD6G	2018-03-19 23:24:31	None
32	@stupidgoth69 @MuslimMissWorld Aww come on, that's not even a good one. What about Houston's pro teams (astros &amp; ro… https://t.co/7jBwG5f6zq	2018-03-19 23:24:32	None
33	Chris Paul: I'll pay Gerald Green's fine for shove, ejection in win	2018-03-19 23:25:14	None
34	James Harden with it... Jab! step back! Let it fly 🤷🏾‍♂️😂  Mood All 2018 https://t.co/Jam8cwyqQ0	2018-03-19 23:25:37	None
35	Harden and Chris Paul look great together in regular season 😏	2018-03-19 23:25:39	None
36	@LoveK_ James Harden? lol	2018-03-19 23:26:13	None
37	@HPbasketball @DTCJazz @jnguyen503 Any “traditional” center probably inherently is in the current league. Clint Cap… https://t.co/7oAPNfb4Xw	2018-03-19 23:26:52	None
38	@Cam_Rainsford fav thread https://t.co/TsJC5xFTqA	2018-03-19 23:27:08	None
39	Some ppl say they feel sorry for guys like Barry Sanders Calvin "Megatron" Johnson Andre Johnson Archie Manning etc… https://t.co/tII4nwaFMF	2018-03-19 23:27:46	None
40	Manchester United Star Paul Pogba Reveals He Wants To Play With Neymar One Day… And He Grew Up Idolising Chris Wadd… https://t.co/xwvBSwk6X9	2018-03-19 23:28:03	None
41	This thread 😂👌🏻 https://t.co/n7zdAom84G	2018-03-19 23:28:05	None
42	10k Yellow Gold NBA Basketball LogoArt Licensed Houston Rockets Small Dog Tag https://t.co/lvrdwSa0Om	2018-03-19 23:28:16	None
43	Manchester United Star Paul Pogba Reveals He Wants To Play With Neymar One Day… And He Grew Up Idolising Chris Wadd… https://t.co/S2OjeDZ598	2018-03-19 23:28:23	None
44	State Farm's Best 20 Assists of Week 22 (LeBron James, Chris Paul, Russell Westbrook and More!)CLICK here to see:… https://t.co/7uUHSzNoe2	2018-03-19 23:29:15	None
45	A guy like @JHarden13 gets so many calls in his favor. @KingJames on the other hand, gets punched in the face. #Cavs	2018-03-19 23:29:23	None
46	@PatDunkel26 @adamclanton @SInow @RohanNadkarni @HoustonRockets @trailblazers @ChadinRipCity Again it’s not right	2018-03-19 23:29:45	None
47	@undisputed @ShannonSharpe @JHarden13 @CP3 @MagicJohnson @HoustonRockets It don't mean shit if you don't win Championships.	2018-03-19 23:29:46	None
48	I’m surprised he didn’t have AD https://t.co/Bp8ACuH8dP	2018-03-19 23:30:02	None
49	Jumper Brasil - Para técnico do Pelicans, James Harden é o MVP da temporada com folgas https://t.co/FqRq5P2EO8	2018-03-19 23:30:09	None
50	Tonight, my #Warriors will upset the #Spurs in San Antonio minus Curry, Klay and Durant, We have something to prove… https://t.co/SELG5Szccd	2018-03-19 23:30:12	None
51	team with stewie, chris paul, Garfield, wade carnes, and david west	2018-03-19 23:30:30	None
52	If I remember Correctly LeBron was a 3 or 4 star WR recruit coming out of high school if he'd chosen to play footba… https://t.co/UXyiyDfZAo	2018-03-19 23:30:59	None
53	@pikehuey3 @adamclanton @SInow @RohanNadkarni @HoustonRockets @trailblazers @ChadinRipCity Lmao I was laughing at t… https://t.co/QZqNTDNRSU	2018-03-19 23:31:01	None
54	@SheCallsMe_Nola James Harden 😈	2018-03-19 23:32:05	None
55	JJ Redick hates to feed Joel Embiid the ball!!! He's lucky this isn't last year Chris Paul would have gave him an earful! #CHAvsPHI	2018-03-19 23:32:35	None
56	@JHarden13 &amp; @HoustonRockets I just wanted to let you know that sadly Elizabeth "Lizzy" Wampler passed away. You al… https://t.co/1iDFrrK1bb	2018-03-19 23:32:40	None
57	1. Gorgui barely touches Chris Paul,  grow up Chris.   2. Gerald, don’t throw a 250 pound seven footer onto spectat… https://t.co/UJS4GQ4fxv	2018-03-19 23:33:08	None
58	So Gerald came defending Chris then Chris says he didn’t push me that hard? What kind of bitches moves are these? C… https://t.co/n1bpvwlxaB	2018-03-19 23:35:25	None
59	James harden cries and be gettin 20 FT a game	2018-03-19 23:35:39	None
60	They play in Oakland Fam. Not the City (unless you tryna ruffle some feathers lmfao) https://t.co/mKqiSp1837	2018-03-19 23:35:47	None
61	😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂 https://t.co/Bqw6JWUu3f	2018-03-19 23:35:48	None
62	Lmao u fuck with one u get us all https://t.co/yuRgDwzu6k	2018-03-19 23:35:48	None
63	No blog, uma breve análise sobre a temporada de MVP de James Harden. Alguém pode tirar o prêmio dele?https://t.co/pnDdtZXELq	2018-03-19 23:35:50	None
64	#NowPlaying Paul Brown/Chris Standing -  Piccadilly Circus on https://t.co/u4YZh0bMLc Vibe Smooth Groove Radio	2018-03-19 23:36:13	None
65	Please welcome new Allen Eden artist George Jamar Johnson!!! George plays with Bishop Joe Clark,… https://t.co/Y569mw13hR	2018-03-19 23:37:22	None
66	@Aaronjh1019 @DanielJBroyles @H_Town__Sports @ImWakaaa @MLB @MLBTheShow I don't hate the Texans, but I don't like h… https://t.co/EmEC7bC56V	2018-03-19 23:37:40	None
67	Gerald Green said fuck Dieng and the people in the first row lmao https://t.co/aoxx6Yxt8K	2018-03-19 23:37:45	None
68	State Farm's Best 20 Assists of Week 22 (LeBron James, Chris Paul, Russell Westbrook and More!) https://t.co/ykZeCWGoNr	2018-03-19 23:37:45	None
69	Los 10 jugadores que serían señalados por el portugués Mourinho y que tendrían los días contados en Old Trafford.… https://t.co/lVX8wCZYKR	2018-03-19 23:39:05	None
70	Statehood ‘s Best 20 Assists of Week 22 (LeBron James, Chris Paul, Russell Westbrook and More!) https://t.co/CJHY118hIY	2018-03-19 23:40:12	None
71	CP3: I’ll pay Green’s fine for shove, ejection https://t.co/ohvUy4c8lm	2018-03-19 23:40:17	None
72	[ESPN] Chris Paul: I'll pay Gerald Green's fine for shove, ejection via /r/nba https://t.co/4sJNXNOeQn	2018-03-19 23:40:21	None
73	Teammates like this &gt; https://t.co/aZVlBwgCPp	2018-03-19 23:40:28	None
74	Chris Paul went down way too easy on the Dieng play 😂	2018-03-19 23:40:42	None
75	@jtkilla_13 @EricPincus @Adam_Abramson1 @BleacherReport I really think we have a good chance of  snaping up brow, g… https://t.co/dJgdfpD1cB	2018-03-19 23:41:02	None
76	@BleacherReport I guess if it works for James Harden.......	2018-03-19 23:41:11	None
77	@Leap__3 @AmeenTheBean @LakerPlayboi_ @ChefBoyarHardee Did you just say that Russell Westbrook had a better team th… https://t.co/ur32U1fQhG	2018-03-19 23:42:02	None
78	@TermineRadio You don’t think Russ’s ball dominance impacts Paul George’s numbers? Everyone knows he’s been great o… https://t.co/m6hS1WaR5L	2018-03-19 23:42:25	None
79	@gapullyou James Harden 😅	2018-03-19 23:42:26	None
80	@undisputed @ShannonSharpe @JHarden13 @CP3 @MagicJohnson @HoustonRockets On the big stage Harden will choke. It's in his DNA.	2018-03-19 23:42:54	None
81	State Farm's Best 20 Assists of Week 22 (LeBron James, Chris Paul, Russell Westbrook and More!)… https://t.co/Giv8gcEEcf	2018-03-19 23:43:06	None
82	https://t.co/gG25XJEHrj	2018-03-19 23:43:18	None
83	@HoustonRockets Why is this on my time line? I don't follow the Houston Rockets.Go away.	2018-03-19 23:43:23	None
84	@B_Corson8480 @ChanceSkywalker @KyleBusch @markmartin @KBMteam I don't understand. Shouldn't Kyle Busch won a champ… https://t.co/0887Wx79b9	2018-03-19 23:43:28	None
85	State Farm’s Best 20 Assists of Week 22 (LeBron James, Chris Paul, Russell Westbrook and More!) https://t.co/ZzQOybmJCu	2018-03-19 23:44:14	None
86	@_obeytae @berleezy I thought that was James Harden at first	2018-03-19 23:44:15	None
87	Manchester United Star Paul Pogba Reveals He Wants To Play With Neymar One Day… And He Grew Up Idolising Chris Wadd… https://t.co/x1hA43J6w4	2018-03-19 23:44:30	None
88	Boston Celtics: What if Paul Pierce had been traded for Chris Paul? - Hoops Habit https://t.co/28Uajj6V85 #Celtics https://t.co/O8Tbvxd6Fj	2018-03-19 23:44:37	None
89	We love GG https://t.co/6p47VZCWaY	2018-03-19 23:44:42	None
90	Manchester United Star Paul Pogba Reveals He Wants To Play With Neymar One Day… And He Grew Up Idolising Chris Wadd… https://t.co/7BmI69QUHs	2018-03-19 23:45:01	None
91	Chris Paul pagará cualquier multa a su compañero por defenderlo en una tangana... https://t.co/kcz35Pqqsn	2018-03-19 23:45:03	None
92	I think the NBA is rigged for Houston rockets because they shoot the most 3 point shots and Free throws they should… https://t.co/YaUmgvXbny	2018-03-19 23:45:07	None
93	@HoustonRockets @NBA @ezrocks0011 my rockets awesome. P.J. Tucker is a beast. Keep on rolling 👍	2018-03-19 23:45:20	None
94	This what happens when you smoke crack. You say some dumb shit like this https://t.co/s4YUNcTnct	2018-03-19 23:45:53	None
95	@albertito2015 Whoever votes for James Harden is borderline stupid	2018-03-19 23:45:54	None
96	#NBA2K18 James Harden things https://t.co/QqPlDEhzMG	2018-03-19 23:46:12	None
97	Se relar no que é meu te apago, não to blefando https://t.co/0J995CRwWt	2018-03-19 23:46:41	None
98	Not a clue Jeremy!🤔😂🤣 https://t.co/jXulgs0AUD	2018-03-19 23:46:47	None
99	Allen Crabbe hit a three, giving him sole possession of second on the Nets' single-season list passing Joe Johnson.… https://t.co/fdqZG0MoQm	2018-03-19 23:46:51	None
100	Don't miss this panel April 3rd, at the XLIVE #Esports Summit in Los Angeles: 'PRO SPORTS &amp; ESPORTS PARTNERSHIPS' f… https://t.co/7V19qz8qHz	2018-03-19 23:47:08	None
101	TEXAS! #ROCKETS ERIC GORDON will be signing autographs on Friday, March 23rd!! @TMobile #Houston @TheofficialEG10… https://t.co/VFxtRbYrEK	2018-03-19 23:47:59	None
102	The 21st Annual @houcharity Gala is Friday night at @PostOakUptown, featuring live entertainment by @pitbull &amp; chan… https://t.co/3n69T6C5OW	2018-03-19 23:48:21	None
103	@CP3 mentioned? you ARE an all time great.	2018-03-19 23:48:53	None
104	https://t.co/9TjCt4cPyF	2018-03-19 23:48:59	None
105	I’m in LA u in LA I’m Kobe u Chris Paul it’s a difference	2018-03-19 23:50:11	None
106	Now since Loomstein Schafer Jim Nix Jackson-Gentry-Ret, NY Yankee Johnson &amp; David Santos Silva took over with the C… https://t.co/pg6tTZCWC8	2018-03-19 23:50:23	None
107	@DreamShakeSBN I think the Rockets win but i promise if they don't wait till the Blazers have to come to Houston we… https://t.co/hcjWyxKfUk	2018-03-19 23:50:49	None
108	@albertito2015 @MattTrammell1 James Harden - 0 Finals appearances, 0 Finals rings, 0 Finals MVPs, 0 DPOYs. No defen… https://t.co/fyHjOy1R4r	2018-03-19 23:50:52	None
109	https://t.co/c2k9HLz9MT	2018-03-19 23:51:05	None
110	@albertito2015 I’m so disappointed with people picking James harden 💀💀 but once again proves to me Basketball knowledge is not common	2018-03-19 23:51:13	None
111	Sin dudas al sol de hoy @JHarden13 es el MVP de la NBA, una labor increíble, y ha mejorado en defensa. Me quito el sombrero 🎩!	2018-03-19 23:51:40	None
112	Baloncesto 🏀 Los Rockets viven un buen momento.  Leer nota redacción @yanetsa_09 Acción y Deporte / Foto: Associate… https://t.co/IkGA3ZjI5y	2018-03-19 23:52:51	None
113	Seeing James Harden get his ring but also having to accept the fact that Chris Paul also has one &gt;&gt;&gt;&lt;&gt;&gt;&gt;&lt;&lt;&lt;&lt;&lt;&gt;&gt;&gt;&gt;	2018-03-19 23:53:15	None
114	Yoo that car commercial with James harden, Chris Paul, and Trevor Ariza is hilarious	2018-03-19 23:53:35	None
115	I can hit the mall and ball like Chris Paul	2018-03-19 23:54:00	None
116	@drbentzbrugal @JHarden13 DeMar de Rozan es fuerte contendor...	2018-03-19 23:54:04	None
117	Throwback when we took a picture with @JHarden13 😂🤷🏻‍♂️ #GoodEnough https://t.co/9msKWaKaRQ	2018-03-19 23:54:16	None
118	Alguém pode tirar o prêmio de MVP da temporada de James Harden? https://t.co/MGh1dkTaNY https://t.co/NeBflO0AFD	2018-03-19 23:55:00	None
119	My baby and her dance team will be dancing at the Houston Rockets… https://t.co/sAIvQ3yOjm	2018-03-19 23:55:09	None
120	Não https://t.co/P0oMPrND1F	2018-03-19 23:55:12	None
121	Anthony Davis https://t.co/YMQWVcB0j0	2018-03-19 23:55:20	None
122	Oscar Martinez from @theofficenbc is really the one out here flourishing the most and being his best self in 2018 w… https://t.co/1W7S1XytGZ	2018-03-19 23:55:24	None
123	não https://t.co/XaSQdPi4sV	2018-03-19 23:55:32	None
124	Casaco fodaaaaaaaaa https://t.co/CJZZv7eVHC	2018-03-19 23:55:43	None
125	Não! https://t.co/kAPKqZUdsQ	2018-03-19 23:55:49	None
126	Green did that white folk speedwalk🤣 https://t.co/w99FSGoo3E	2018-03-19 23:57:03	None
127	The trade that would've changed the NBA forever.https://t.co/AsDjD2fqnm	2018-03-19 23:57:10	None
128	@by_ziinha https://t.co/3fUbeaWjoV	2018-03-19 23:57:24	None
129	Respect The Beard https://t.co/0bZ4V4h7pM	2018-03-19 23:57:24	None
130	NINGUÉM PODE https://t.co/9EN9EfVOJb	2018-03-19 23:57:46	None
131	Sim, Lebron James. Mas pra isso acontecer, Harden tem q ficar até o final da temp machucado https://t.co/mlBIIKn0fv	2018-03-19 23:57:59	None
132	@HoustonRockets saw your plane outside pdx wanna swing me by Abq? We ain’t got ball but the food caliente	2018-03-19 23:58:00	None
133	James Harden jugé trop faible en défense pour NBA 2K! - Mickael Barkley via https://t.co/WLtMti9Pjl	2018-03-19 23:58:25	None
134	That dude's horrible, I think he pays fox to keep his job. https://t.co/rNB0GsqkWj	2018-03-19 23:58:26	None
135	@JHarden13 Bg 😎	2018-03-19 23:58:47	None
136	Não mesmo https://t.co/gKC7xxWm5T	2018-03-19 23:58:59	None
137	I don't blame Gerald Green for Chris Paul's heaux behavior. Green was being a good teammate.	2018-03-19 23:59:20	None
138	Nao, proxima pergunta. https://t.co/kg8oYUSuiq	2018-03-19 23:59:37	None
139	State Farm’s Best 20 Assists of Week 22 (LeBron James, Chris Paul, Russell Westbrook and More!) https://t.co/Hj50QzEpbh	2018-03-19 23:59:37	None
140	Dieng got punched by the dude he fell on 🤣🤣🤣 https://t.co/ozwgIiVigb	2018-03-20 00:00:30	None
141	That’s not James Harden ?? https://t.co/P1lSG6E0UL	2018-03-20 00:01:06	None
142	@DrEdwinEspinal @JHarden13 Muy buena campaña también, pero los números de Harden y la dificultad del Oeste , le dan una “ventajita “ .	2018-03-20 00:01:18	None
143	This might very well be the year they have three MVPs in the NBA.@JHarden13@Giannis_An34 @KingJames	2018-03-20 00:01:37	None
144	LOL não as ideia https://t.co/gZ5nu3139l	2018-03-20 00:02:05	None
145	MJ KobeWadeHarden 🤫🤫🤫 and is if Harden gets rings he’s passing wade https://t.co/O5eJ9zyCqN	2018-03-20 00:02:22	None
146	@AnthonyMan9 @IcyZo @TIBLANC954 Allen Iverson, Magic Johnson, Chris Paul, Damon Stoudamire, Kyrie Irving, John Wall… https://t.co/7Di1DVqMlz	2018-03-20 00:02:23	None
147	Lobster for dinner thx to Capt. Paul and Chris.#benchmarksportfishing #keyslife🌴 #lobster https://t.co/YD3j9FjPzH https://t.co/WZjFohVQAJ	2018-03-20 00:02:28	None
148	Brett Brown can’t let Ersan do this to me again he out here like he’s ISO Joe Johnson 😫	2018-03-20 00:03:24	None
149	nao https://t.co/XmFv8DRewJ	2018-03-20 00:03:24	None
150	You smoke good crack. Don’t you? Don’t you!!!? https://t.co/7wEoZyBT8P	2018-03-20 00:03:49	None
151	Só se o Messi entrar na NBA https://t.co/m9GvKCoAtj	2018-03-20 00:04:44	None
152	Não! Espero ter ajudado a todos que tinham dúvidas. https://t.co/myEyIMKQYT	2018-03-20 00:04:46	None
153	ur wrong but this is irrelevant because the question is who poses a threat to houston not who poses a threat to gs https://t.co/QYwRPQ36ZV	2018-03-20 00:04:51	None
154	Houston the @HoustonRockets are force to be reckoned with 🚀🚀🚀	2018-03-20 00:05:37	None
155	Não https://t.co/ptt6uZ3oqk	2018-03-20 00:05:49	None
156	.@HoustonRockets assignee @officialzhouqi gets the scoring started in RGV.Catch @RGVVipers - @slcstars on Faceboo… https://t.co/OGHOMKlnRn	2018-03-20 00:06:12	None
157	O que ele tem de feio, ele joga https://t.co/zbsAOr5Wmm	2018-03-20 00:06:33	None
158	#HOUSTONMFTEXASHOE https://t.co/MWLPhdUyx7	2018-03-20 00:06:38	None
159	AAU season is upon us, should be a great Spring/Summer @jordan3ball https://t.co/V2LXVQbEPL	2018-03-20 00:06:52	None
160	With his stats and playing all 82 games good luck James Harden LeBron James is MVP	2018-03-20 00:07:20	None
161	I'm going to get a beard like James Harden watch me nigga watch me	2018-03-20 00:07:58	None
162	@luan_andrioti @HoustonRockets @JHarden13 Não tenho nem pra mim	2018-03-20 00:08:01	None
163	J Cole and Chris Paul are equally underrated #Grinders	2018-03-20 00:08:09	None
164	I hate James Harden https://t.co/xBrsOUSKFN	2018-03-20 00:08:15	None
165	Maaan if my @HoustonRockets win in a tough @trailblazers environment tomorrow that would be such a GREAT W! 🚀🚀🚀🚀	2018-03-20 00:09:02	None
166	Que casaco foda https://t.co/abSDvOto0o	2018-03-20 00:09:29	None
167	It’s Monday night and there’s no #Rockets or #NCAATourney so while I’m watching @WWE who wants to talk sports?  Ask… https://t.co/68Y0lGmDG3	2018-03-20 00:10:05	None
168	.@HoustonRockets' @CP3 vows to pay for Gerald Green's fine after altercation in Minnesota:  https://t.co/P8QSRwMIu9 https://t.co/zNTyiESGU7	2018-03-20 00:10:08	None
169	@alihanoztr carvajal chris paul	2018-03-20 00:10:37	None
170	Brotherhood 💯 https://t.co/lxTkMpDq6X	2018-03-20 00:11:03	None
171	💪🏾💪🏾💯 https://t.co/3ayZF7dquf	2018-03-20 00:11:06	None
172	Nigga toppled https://t.co/mG7WQel1Sc	2018-03-20 00:11:08	None
173	My baby boy looking all GQ in that @HoustonRockets red! #htown #runasone #HoustonRockets https://t.co/MXms5YFLN7	2018-03-20 00:11:22	None
174	Bae had to handle him. 🤷🏾‍♀️ https://t.co/lOSeqlk5zF	2018-03-20 00:11:24	None
175	@RedNationBlogga Lol bro Russ killed cp3 when he was on the clippers when they'd meet but you carry on thinking tha… https://t.co/YlACfUgB2V	2018-03-20 00:11:33	None
176	NEW: @ca_rockets joins me from Portland to preview Tuesday's game and everything else #Rockets, including whether P… https://t.co/40mIGl52oE	2018-03-20 00:12:17	None
177	Watching James Harden play seems so whack.	2018-03-20 00:12:31	None
178	Nop... Beard MVP! https://t.co/OLiD4i6jIo	2018-03-20 00:12:33	None
179	Basketball isn’t a one on one sport. The rockets as a team are better than OKC. Much like last year. https://t.co/0Zp2cshIi8	2018-03-20 00:12:52	None
180	[ESPN] Chris Paul: I'll pay Gerald Green's fine for shove, ejection via /r/nba https://t.co/P1zze5ThCE	2018-03-20 00:13:09	None
181	With these never ending injuries, this season slowly looking like it belongs to Houston rockets	2018-03-20 00:13:51	None
182	Didn’t Houston win this series... in 5 https://t.co/uShBk9GDS5	2018-03-20 00:14:00	None
183	This is what the kids have to look up to 🤦🏽‍♂️🤮@JHarden13 BITCH-ASS-NESS https://t.co/zVvIoXjq4A	2018-03-20 00:14:30	None
184	Yes, but apparently Rockets will miss Beverley even though they added CP3 https://t.co/6UOsL92jFE	2018-03-20 00:14:33	None
185	@JaysonBraddock Another Houston hater.  Only one way to shut them up.  #nba championship. # Go Rockets	2018-03-20 00:15:24	None
186	@wolfjamiie @Trolli_USA @JHarden13 @HoustonRockets fam send some my way	2018-03-20 00:15:55	None
187	The Houston Rockets Chris Paul had 3 blind dates in the locker room at halftime.	2018-03-20 00:17:33	None
188	@JHarden13 #RockChalk	2018-03-20 00:18:04	None
189	@JasonPinkston6 Klay gone be so busy getting torched he won’t matter lol green can save them on help side because h… https://t.co/uxZi0NriDf	2018-03-20 00:18:14	None
190	UPDATE he wanted rematches last night. He blew a 20 point lead in the first game and lost by 8. Second game I won b… https://t.co/AVlZxe6xtY	2018-03-20 00:18:19	None
191	@Le_BR_on LeBron pq tá carregando a mochila Cleveland nas costas sozinho. Harden tem Chris Paul	2018-03-20 00:18:24	None
192	Por increible que parezca, hay alguien quien efectivamente "defiende" MENOS que James Harden: Kentavious Cadwell-Pope #lakernation #Lakers	2018-03-20 00:18:51	None
193	@KingJames go to @HoustonRockets !!	2018-03-20 00:19:02	None
194	Chris Paul , I facilitate and lock up and I get a buckets when if I have too. https://t.co/JULVPb233l	2018-03-20 00:19:15	None
195	@dribbledrive801 @DERRICKCARSTARP @Tlalocin @CP3 Chris Paul&gt; Stockton	2018-03-20 00:19:20	None
196	I liked a @YouTube video https://t.co/4cKyBG7IPU Houston Rockets Break 11 Game Win Streak At The Park! Chris Paul And James Harden At	2018-03-20 00:19:53	None
197	@royceyoung They should apply it when ever @JHarden13 trying to draw foulsssss	2018-03-20 00:20:19	None
198	As a Houston Rockets fan, I have an absolute boiling blood hatred for the Portland Trailblazers. For more reasons t… https://t.co/3pvPi5CIIn	2018-03-20 00:20:24	None
199	This is my first time seeing James Harden’s chin 🤔 https://t.co/LWG5XdOFen	2018-03-20 00:20:33	None
200	@Soslamy23 Nigga you dumb.  James Harden?  Lebron teams doesn't even have a top 5 record in the leauge	2018-03-20 00:20:57	None
201	Brothers🤘🏾 https://t.co/v9PiFtEJYn	2018-03-20 00:21:47	None
202	@jtoussaint97 @DERRICKCARSTARP @Tlalocin @CP3 Lol https://t.co/tmTOMoLlbx	2018-03-20 00:21:52	None
203	🔥🔥🔥 https://t.co/mDqaEI9yYI	2018-03-20 00:22:09	None
204	@HoustonRockets @JHarden13 OLE BOY WAS DOING THE ELECTRIC BOOGALOO!	2018-03-20 00:22:47	None
205	Truuuuu https://t.co/UoC92TujMH	2018-03-20 00:22:56	None
206	so this is my legacy.... thank you joe johnson for this opportunity and all credits to rubyfruitgirl on tumblr for… https://t.co/F6WszVrld5	2018-03-20 00:22:57	None
207	Real recognize real https://t.co/dmIqIojglk	2018-03-20 00:23:08	None
208	Chris Paul 💪🏾😈 https://t.co/1RGSTBzypm	2018-03-20 00:24:20	None
209	Bruh, I'm so ready for tomorrow game. America need their basketball team. @HoustonRockets	2018-03-20 00:24:28	None
210	#RunAsOne #Rockets https://t.co/mTZL1iDnjk	2018-03-20 00:24:58	None
211	This is wat Houston is about 😤 https://t.co/073Fg4mkAS	2018-03-20 00:25:14	None
212	Chris Paul takım arkadaşının cezasını ödeyecek NBA'de şampiyonluğun iddialı ... https://t.co/sBANxA7q80 #SabahSporHaberleri	2018-03-20 00:26:56	None
213	How LeBron end up WIDE OPEN underneath the basket?! I’ll tell you how, the Bucks playing a man to James Harden defensive scheme.	2018-03-20 00:27:02	None
214	#LegendaryMoments #Sweepstakes @HoustonRockets @budweiserusa #ThisBudsForYou 🚀🍻	2018-03-20 00:27:33	None
215	Se o LeBron jogasse com um armador estilo Chris Paul ia ser o maior pontuador da NBA #NBAnaESPN	2018-03-20 00:28:02	None
216	#LegendaryMoments #Sweepstakes @HoustonRockets @budweiserusa #ThisBudsForYou 🚀🍻 https://t.co/urlgMdmpDI	2018-03-20 00:28:03	None
217	Oladipo é o 8° da história, 1 jogo atrás de Gary Payton e Chris Paul que tem 55 jogos.	2018-03-20 00:28:23	None
218	@CP3 Movie was awesome	2018-03-20 00:29:56	None
219	Truthfully it’s James harden but I’m biased so drose 🤷🏾‍♂️ https://t.co/e65NtF9EMZ	2018-03-20 00:30:17	None
220	Kyle Lowry wants to be Chris Paul so bad....	2018-03-20 00:30:55	None
221	Houston Rockets 🤩 https://t.co/8pzcicz3r1	2018-03-20 00:32:08	None
222	@HoustonRockets #RunAsOne #HTown https://t.co/jxglXnUuTA	2018-03-20 00:32:10	None
223	lmaoo https://t.co/uVMGpcCHle	2018-03-20 00:32:38	None
224	James Harden would have gotten that called	2018-03-20 00:34:21	None
225	James harden would get these calls.. smh refs so inconsistent	2018-03-20 00:34:31	None
226	If that was James harden, it would've been a foul...	2018-03-20 00:34:38	None
